review_id,Usuario,business_id,Estrellas_Negocio,Review,anio,mes,dia,Negocio,Direccion_Negocio,Ciudad,Estado,Rating_Usuario,Numero_reviews,attributes,Clasificacion Negocio
V7w_fqF44mzN7pTYfQ9SMg,kkWq6qF3o7qhnND8OqW14g,BXUqeFDqvTK2uL6sQd5YnQ,5.0,"Stopped in at 12:30pm on a Thursday and made an order for their giant slider combo, both a Mild and a Crazy Hot. Man am I so happy that these guys moved so close to my home. Having a legitimate, freshly fried, mongo, crispy, spicy chicken sandwich is one of the true joys in life. 

My sandwich was pretty spicy, but I'm one of those weirdos that buys Pepper X hot sauces, so for the layman you could probably call it Crazy Hot. It got my nose running, and that's more than I can say for any other chicken place I've tried in town. But mostly, it was delicious. And HUGE! For ~$8, it's quite a deal. I couldn't even finish my fries, even though they were beautifully crispy crinkle fries, my absolute favorite. Paired with an Jarritos made for one truly beautiful lunch to brighten up this smokey, smoggy autumn day. 

Expect some regular check-ins from this nutjob.",2020,10,1,Crazy D’s Hot Chicken,101 University Ter,Reno,Florida,3.5,37,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'RestaurantsPriceRange2': '2'}",Restaurants
qBXj2mFpUf3vSN3HLEFRTg,B8EgGHLi_mxwim3gy1DzSw,BXUqeFDqvTK2uL6sQd5YnQ,4.0,"Went there today an what can I say mmmhhhh Bombay.  Fred has awesome customer service an knows how to cook some fresh food, An I believe sid was his name made sure food was fresh which was kool. They're awesome !!!",2020,10,6,Crazy D’s Hot Chicken,101 University Ter,Reno,Florida,3.5,37,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'RestaurantsPriceRange2': '2'}",Restaurants
pYaAZ_bJdcISLbquPnxEGw,XWPnu675dbwKLfCETIieFg,BXUqeFDqvTK2uL6sQd5YnQ,4.0,"The chicken is pretty big so it's definitely worth the price, the fries were crispier and in served in a bigger portion than canes up the road plus the sauce is way better as well. 

The guy there, Sid, was nice and changed the channel for the NFL game that was on since there was a long wait so that was also nice. Overall it's more worth it for the extra $2 than canes is just due to the quality of food.",2020,10,11,Crazy D’s Hot Chicken,101 University Ter,Reno,Florida,3.5,37,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'RestaurantsPriceRange2': '2'}",Restaurants
Q9UEICDjUzlk6g5_oXcB5Q,C0HLYAzXgekdaZO-3e9QFg,BXUqeFDqvTK2uL6sQd5YnQ,4.0,"This is my go-to DoorDash lunch place.  I always get Combo 2 (2 giant sliders, and they mean it!) and get it hot.  And the hot has excellent flavor and a great bite!  It leaves me sweating but not so much I can't taste the rest of the sandwich or the tasty sauce that comes with the fries.
I have even suggested it to a few of my friends and found they added it to their lunch rotation.  
A great lunch joint near the university and a place I will continue to frequent!",2021,6,29,Crazy D’s Hot Chicken,101 University Ter,Reno,Florida,3.5,37,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'RestaurantsPriceRange2': '2'}",Restaurants
mKAJMc0AdTrV03OjFcXeqw,rDoT-MgxGRiYqCmi0bG10g,fLZ8IpBPsDjFzl7zuXRZ9w,5.0,"This is the best donair I have ever had, maybe because of house-made garlic sauce. The food was generous in portions and full of flavor. The service was fast and nice. I highly recommend it.",2017,2,4,Zachs Famous Donair,7609 38 Ave NW,Edmonton,Florida,4.5,7,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False'}",Restaurants
R0gk4biG6LXTIMZ7jSiA0A,EyTdvpPqZ2mI5T0vlf9Vcg,fLCEZNLO9CFDZd9ItF3sig,4.0,"Juan Aracena
03/02/2017                                                                 Camden, Philadelphia and the region                                                                 

                            Restaurant review 1 - Arelis Restaurant


  For my first Restaurant review I went to eat in Arelis Restaurant which is in Camden NJ 2198 River Road street. Arelis restaurant is a Spanish restaurant where their most popular servings are mostly white, yellow Spanish rice with chicken. The Hispanics who run the restaurant are Dominicans so they also had foods from the Dominican Republic such as ""platano"" and ""magoo"". Not only did Arelis serve Spanish food, but they also serve food that are common in America such as Cheesesteak, Spaghetti, Cheese burgers and French fries. They also serve seafood such as fish and shrimp. Arelis restaurant was pretty small, it had a large painting of a very green forest with a river in it in the middle and on the right had the flags of a lot of Hispanic countries like Mexico, Cuba, Puerto Rico, Dominican, ect. It also has the American flag.
    I went to eat at Arelis Restaurant, Saturday February 25, 2017 in approximately 3:00 pm. It is a small restaurant with only about 5-6 tables and I decided to sit on the empty one. It being such a small restaurant, a busy one especially on Saturdays, it took quite a while for one of the waitresses to notice me especially since at that time they were understaffed. However, as more waitresses arrive to work I was able to get served a little earlier than usual. One of the waitresses that served me was a young girl who I personally know that comes through as a member at my job at the Kroc center. Before I ordered we had a small conversation about our lives. After our small conversation, I was ready to order and through their menu I picked Spaghetti with shrimp since I was in the mood for Pasta. After picking Spaghetti with shrimp as my food of choice the waitress asked if there was any drinks that I wanted. For my drink, I picked sprite soda since I was in a mood for something sugary. The waitress wrote it down and told me the food will be ready in about 20 minutes. As I was waiting for my food, the restaurant was getting more crowded to the point where there weren't some seats left for some of the custumers. After about 20 minutes, my meal arrived and I had about a medium-large size yellow Spaghetti. I found the spaghetti shrimp to be very delicious and it took me maybe less than 10 minutes to demolish my whole plate. 
    After eating at Arelis restaurant, I would definitely come back and eat there again. However, I would recommend coming around the afternoon around 2 or 3 o'clock if you are the type that likes to have a quick service. If you are the type of person who likes eating at big restaurants and have a quick service then would not recommend you to go o Arelis. If you don't mind eating at a small restaurant but just like to be one of the few custumers that receives a quick service I would recommend to go there around the weekdays where it is less busy. I am definitely a fan of Arelis restaurant and will return to eat there!",2017,3,2,Arelis Restaurant,2198 River Ave,Camden,Florida,2.5,7,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True'}",Restaurants
4EFDFIiVBVPufWGFHtY2Cw,SRxNIj6Gg7Aay57wxJx-Fg,fLCEZNLO9CFDZd9ItF3sig,4.0,First time having food from here. I got the arroz con gandules with stewed beef and sweet plantains. Wow! This was delicious!,2018,6,8,Arelis Restaurant,2198 River Ave,Camden,Florida,2.5,7,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True'}",Restaurants
QvXm0Z2vPYTl8dNuhG-pMw,jO2Gwmlm4pOv3zjnFCObMw,fLCEZNLO9CFDZd9ItF3sig,3.0,"We were in the area and found this little spot. Food was ok, service was ok. Area is a little rough. You might want to call your order in and pick up.",2017,7,13,Arelis Restaurant,2198 River Ave,Camden,Florida,2.5,7,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True'}",Restaurants
6tBtI2fTUC0rCh7f63Ld-Q,qZef2zswv5-uxGXtJrJX4A,fLCEZNLO9CFDZd9ItF3sig,2.0,"This place is sketchy.  The food is typical, but the place/location honestly made me feel like I wanted to leave as soon as possible.  What made it worst is that I ordered via phone 30 minutes prior to arriving and when I arrived the food was not ready.  I had to wait another 35 minutes until my order was ready.  I will not return.",2019,8,16,Arelis Restaurant,2198 River Ave,Camden,Florida,2.5,7,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True'}",Restaurants
wKwz0ldC1PVcyuXJ8jZtAQ,QPFIRXEqYNW08Jbxgh8Tfg,GQue4Nouo2Mg5R2GotVS7w,5.0,"Since I had become nostalgic lately and was thinking about all of the great places that existed when I was a kid, I thought of this place. I remember when this place was a chain and they had a restaurant in Cerritos, where I grew up. I never got to go to the Santa Barbara location, although coincidentally, I saw it many times as I drove up the 101 to go to school at UCSB back in the 90s. As someone had mentioned among the comments, it did have a grandparents' home feeling to it. As a kid, I vaguely remember being weighed on the scale to determine the cost of my meal. I was sad when the Cerritos location had closed and now I am saddened to hear that this last restaurant is no longer. End of an era.",2019,2,24,Big Yellow House,108 Pierpont Rd,Summerland,Florida,4.5,10,"{'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True'}",Restaurants
uFQx9JBbaOrIDlSuRC4Dig,KYeDtGXTg4lsc0MyAwTmtw,OAs42PSxiaPS25sO8Vtfiw,5.0,Good always good and fast service. Extensive menu variety of American & Chinese food to choose from. My go to spot,2021,6,29,Lets Wok,6258 N Broad St,Philadelphia,Florida,4.0,5,"{'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsDelivery': 'True', 'Caters': 'False', 'WiFi': ""'no'"", 'GoodForKids': 'False', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'BikeParking': 'True', 'HasTV': 'True'}",Restaurants
9_2oJ9-epQfwpMNMC2ANFQ,tDij5UQsfsCjlY9QaDZiJw,N6voFZCDOutPeOgbx8LI_w,1.0,"I did not notice this until we were finished.  They segregated the guests as they set them.  The white folks were mostly on one side and all the other people of color ""happened"" to be on another.  Bye! No thank you.",2018,4,27,Bob Evans Restaurant,2180 N US Highway 67,Florissant,Florida,2.5,7,"{'BikeParking': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True'}",Restaurants
Bht-9VChLumYoM4jTu2wTQ,gmJm6euVtjWqV-OM3a8U7w,RZP_xMARY9JFOXB42JAIxA,5.0,"Decided to have breakfast out on father's day,  last minute decision    we were told 1/2 hour wait.  Worth it!!  Great coffee, delicious gyro omelet.  My son really enjoyed his eggs, no brown edges!!  Cannot wait to go back for falafel.   Thanks for making us feel at home!!",2017,6,18,Aziza's Restaurant,2825 Marne Hwy,Hainesport,Florida,4.0,22,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}",Restaurants
KG_S_Rgx_TYwFsMKkp3W9A,NalKW2y7_kZzDj7WZxl3mA,RZP_xMARY9JFOXB42JAIxA,5.0,"Been coming here for years.  Whenever i have out of town visitors, i always take them here & they usually want to come back.  The food is good, service is good & reasonably priced.  If you like breakfast, this is a great place.  Best omelettes & scrapple",2018,6,23,Aziza's Restaurant,2825 Marne Hwy,Hainesport,Florida,4.0,22,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}",Restaurants
TA0taA2aGJ3vDAyJXLUoHA,ZemZ8sfsbgfzAc3BeJgyqw,RZP_xMARY9JFOXB42JAIxA,5.0,"Stopped in for a good bowl of soup and this place did not disappoint!  Beef barley soup was delicious, good servoce and friendly. Not much for ambiance but loaded with charm!",2018,1,9,Aziza's Restaurant,2825 Marne Hwy,Hainesport,Florida,4.0,22,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}",Restaurants
t3ygs1yZGuBU7pNVKLahtg,0I3sGdN5hC0O39o1B6ymQA,RZP_xMARY9JFOXB42JAIxA,2.0,"its difficult to describe, the food was just terrible but for a small business I guess its the best they can do.  NOTHING is fresh, nothing new.  All frozen or perhaps a pancake mix.  I am sure they stay in business because they have a small loyal consumer base.  My son didnt even  finish his meh burger.   Greasy and cheap.",2019,1,25,Aziza's Restaurant,2825 Marne Hwy,Hainesport,Florida,4.0,22,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}",Restaurants
opXtNfBE7Mi-Ae037XIFmQ,Msi8SwfrJz5XVBgZyYEkhw,RZP_xMARY9JFOXB42JAIxA,5.0,Nice little restaurant for breakfast . Food is good and reasonably cheap. Staff is a nice group of people. Coffee cups could be a little bigge,2019,10,10,Aziza's Restaurant,2825 Marne Hwy,Hainesport,Florida,4.0,22,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}",Restaurants
yc8vU6Q-nYCHRS3jSm3IDg,n-_wD3k6Np8T5jxc9NojuQ,RZP_xMARY9JFOXB42JAIxA,5.0,"The most legendary, perfectly-crafter Pattie Melt of my career. Perfection I swear! Brisk service. Very, very Jersey!

Don't be too judgmental about the exterior which is a little dated but still ok.",2019,5,4,Aziza's Restaurant,2825 Marne Hwy,Hainesport,Florida,4.0,22,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}",Restaurants
RLqjbIZ73J0NbrxULtV_OQ,367aG3un0C39g_zdc_F3Vg,RZP_xMARY9JFOXB42JAIxA,2.0,"Tried this place on a whim, not much to look at but you never know. Ordered a veggie omelet with sausage only got veggies. Wife ordered scrambled eggs with a side of creamed chipped beef got eggs smothered with creamed chipped beef. Waited for the check was told to just pay at the counter never saw the check was just told the total soI could not check what we were charged for. We won't be coming back",2019,2,11,Aziza's Restaurant,2825 Marne Hwy,Hainesport,Florida,4.0,22,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}",Restaurants
bSvB5bEhPEYUPmBGuu8waQ,Msi8SwfrJz5XVBgZyYEkhw,RZP_xMARY9JFOXB42JAIxA,5.0,Nice little restaurant for breakfast . Food is good and reasonably cheap. Staff is a nice group of people. Coffee cups could be a little bigger.,2019,10,3,Aziza's Restaurant,2825 Marne Hwy,Hainesport,Florida,4.0,22,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}",Restaurants
Ygo5OiHTehqxA5QNDFzutA,pctgUvk8c3bDpNZKiSB9hg,RZP_xMARY9JFOXB42JAIxA,3.0,"Small little mom and pop shop. Stopped in for a quick breakfast. It's a little dated as far as decor and everything and there is some clutter throughout the restaurant. Tables are really old school, which was kinda neat and off at the same time. 

Breakfast was okay. Nothing spectacular. Just average. The pancakes were really dense. Eggs, home fries, and bacon were all pretty good. It is kinda cool they stamp ""smile"" on your pancakes, nice way to brighten up sometimes day. The price was right, good specials. 

Service was very friendly. They also serve ice cream, which I had no idea, maybe I'll come back for that.",2018,8,7,Aziza's Restaurant,2825 Marne Hwy,Hainesport,Florida,4.0,22,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}",Restaurants
YrXX8qEDJY3wsiJM2RIDRA,00zCV6hgZzLnDWa4Xh6o-A,RZP_xMARY9JFOXB42JAIxA,5.0,Such friendly employees and AWESOME food. I love Aziza's and will go there as long as it is open!,2017,5,15,Aziza's Restaurant,2825 Marne Hwy,Hainesport,Florida,4.0,22,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}",Restaurants
K1UuKgQzAh5IOEAevhqpTw,a9KH4Q2Hej2ip6Fu3fBVDw,RZP_xMARY9JFOXB42JAIxA,3.0,"Food was great! Good local spot for a quick bite or quick breakfast. VERYY outdated, nice staff but it seems like only one person can use the register and handle money and take orders. Kinda of unorganized system. Never received a bill..? Just paid a random amount at the counter. See photos",2019,11,2,Aziza's Restaurant,2825 Marne Hwy,Hainesport,Florida,4.0,22,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}",Restaurants
AXZtD2obK5rMFzNMkIH9DQ,e3PcdTTvy9n9_1BGtgUP5A,RZP_xMARY9JFOXB42JAIxA,5.0,"My favorite breakfast spot. Food is always on point and the people are the friendliest around. Hands down...the Best bacon anywhere. Perfectly crispy and a lot of it. 
Best thing about this place is how welcoming they are. From the first time I went, I felt like part of the family. 
Great food, great prices, great people.",2018,12,30,Aziza's Restaurant,2825 Marne Hwy,Hainesport,Florida,4.0,22,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}",Restaurants
