review_id,Usuario,business_id,Estrellas_Negocio,Review,anio,mes,dia,Negocio,Direccion_Negocio,Ciudad,Estado,Rating_Usuario,Numero_reviews,attributes,Clasificacion Negocio
Ygo5OiHTehqxA5QNDFzutA,pctgUvk8c3bDpNZKiSB9hg,RZP_xMARY9JFOXB42JAIxA,3.0,"Small little mom and pop shop. Stopped in for a quick breakfast. It's a little dated as far as decor and everything and there is some clutter throughout the restaurant. Tables are really old school, which was kinda neat and off at the same time. 

Breakfast was okay. Nothing spectacular. Just average. The pancakes were really dense. Eggs, home fries, and bacon were all pretty good. It is kinda cool they stamp ""smile"" on your pancakes, nice way to brighten up sometimes day. The price was right, good specials. 

Service was very friendly. They also serve ice cream, which I had no idea, maybe I'll come back for that.",2018-01-01,8,7,Aziza's Restaurant,2825 Marne Hwy,Hainesport,Florida,4.0,22,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}",Restaurants
YrXX8qEDJY3wsiJM2RIDRA,00zCV6hgZzLnDWa4Xh6o-A,RZP_xMARY9JFOXB42JAIxA,5.0,Such friendly employees and AWESOME food. I love Aziza's and will go there as long as it is open!,2017-01-01,5,15,Aziza's Restaurant,2825 Marne Hwy,Hainesport,Florida,4.0,22,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}",Restaurants
K1UuKgQzAh5IOEAevhqpTw,a9KH4Q2Hej2ip6Fu3fBVDw,RZP_xMARY9JFOXB42JAIxA,3.0,"Food was great! Good local spot for a quick bite or quick breakfast. VERYY outdated, nice staff but it seems like only one person can use the register and handle money and take orders. Kinda of unorganized system. Never received a bill..? Just paid a random amount at the counter. See photos",2019-01-01,11,2,Aziza's Restaurant,2825 Marne Hwy,Hainesport,Florida,4.0,22,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}",Restaurants
AXZtD2obK5rMFzNMkIH9DQ,e3PcdTTvy9n9_1BGtgUP5A,RZP_xMARY9JFOXB42JAIxA,5.0,"My favorite breakfast spot. Food is always on point and the people are the friendliest around. Hands down...the Best bacon anywhere. Perfectly crispy and a lot of it. 
Best thing about this place is how welcoming they are. From the first time I went, I felt like part of the family. 
Great food, great prices, great people.",2018-01-01,12,30,Aziza's Restaurant,2825 Marne Hwy,Hainesport,Florida,4.0,22,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}",Restaurants
DnQlYgeEniXHZluPwZ48GQ,ewFpj8MKL6NRp_Ow6d5nrA,RZP_xMARY9JFOXB42JAIxA,4.0,"very cosy, mom-and-pop, hole-in-a-wall breakfast and lunch spot. no-frill, solid food came quick and for cheap (ex. 2 eggs with corned beef hash and home fries and toast, $6.xx). 

the best part? kids under 12 eat free (with an adult entree over $5) every day!

server was super friendly, ""complaining"" that the group of 5 adults with 2 preschoolers were being ""too quiet"" LOL.

the establishment has plenty of 2- to 4-seaters, two round tables for bigger groups. so if you have a larger party, might be nice to plan ahead.

they serve ice cream and stuff too, have a whole setup going on. would be nice for an afternoon treat.

definitely would come back.",2017-01-01,11,11,Aziza's Restaurant,2825 Marne Hwy,Hainesport,Florida,4.0,22,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}",Restaurants
Ree63TsVFNbddIrAKf8B2g,bdg70Sc4JMrLQK6AIkCjfg,Sf0nVVa5QH70-Zam4MfexA,4.0,convenient if you are staying at the hotel and don't want to go out. decent food for decent prices,2018-01-01,2,15,Bistreaux Metairie,3838 N Causeway Blvd,Metairie,Florida,3.5,12,"{'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False'}",Restaurants
ZRQ8-FZJdqAFfEKQ4QXeqQ,mK11_9EKihyo8eKZwRXFoA,Sf0nVVa5QH70-Zam4MfexA,3.0,I have eaten here twice when I didn't want to leave hotel.  Good was actually very tasty.  Every has always been happy with what they ordered.,2020-01-01,2,18,Bistreaux Metairie,3838 N Causeway Blvd,Metairie,Florida,3.5,12,"{'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False'}",Restaurants
dIiGSdnOeaVQsxvq35cxOQ,AVly1zLyQPCHhLPhau8_YQ,4IvQU16RBKuLtpgx8yLqmQ,1.0,This please when you or is extremely slow and boo not that good and stingy all over their sauces,2018-01-01,4,16,Hunan Palace,6118 Lancaster Ave,Philadelphia,Florida,4.5,7,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}",Restaurants
ubNrfFYvVN0simnw4oG6-Q,09flyL6byQaNXM7i3mqlPA,4IvQU16RBKuLtpgx8yLqmQ,5.0,"So this is my first time having some Chinese food in Philly. I'm here just for the weekend and my boyfriend swears this is one of the best places. He never lies about food  NEVER. Once again, he was right! Period. The chopped wings are good af and seasoned well. The fried rice is mf heavenly. If you're looking for a bomb Chinese spot, come here quickly okuurrrrrr. They're open for takeout during this pandemic. 

Oh and also, the lady at the counter was sooooo sweet! I just love me some good customer service.",2020-01-01,5,18,Hunan Palace,6118 Lancaster Ave,Philadelphia,Florida,4.5,7,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}",Restaurants
aykpGawpPniiBYtUvVTYKw,5LVHIv1u2g1QNy5Nbwlmrg,4IvQU16RBKuLtpgx8yLqmQ,5.0,My favorite chinese spot near St Joes! The food is always fresh and they are always very nice when i come to pick up my food. Prices are awesome and i've never had a bad experience.,2019-01-01,1,28,Hunan Palace,6118 Lancaster Ave,Philadelphia,Florida,4.5,7,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}",Restaurants
